5.R String Id,5.2 String Id
textMiscCfrDonInfoCrit,DCL_TEXT_CFR_HEMATOCRIT
textMiscCfrDonInfoPltPrecount,DCL_TEXT_CFR_PLATELET_COUNT
textDataUnitsCrit,DCL_TEXT_CFR_HEMATOCRIT_UNITS
textDataUnitsCfrPltPrecount,DCL_TEXT_CFR_PLATELET_COUNT_UNITS
textMiscCfrDonInfoGender,DCL_TEXT_CFR_GENDER
textDataCfrGenderMale,DCL_TEXT_CFR_GENDER_MALE
textDataCfrGenderFemale,DCL_TEXT_CFR_GENDER_FEMALE
textButtonLabelCfgLeftProcAuditTracking,DCL_TEXT_CFG_PROC_AUDIT_TRACKING
textListboxItemCfgAuditOff,DCL_TEXT_CFG_PROC_AUDIT_OFF
textListboxItemCfgAuditLevel1,DCL_TEXT_CFG_PROC_AUDIT_LEVEL_1
textListboxItemCfgAuditLevel2,DCL_TEXT_CFG_PROC_AUDIT_LEVEL_2
textListboxItemCfgAuditLevel3,DCL_TEXT_CFG_PROC_AUDIT_LEVEL_3
textButtonLabelCfgTopDonVolLimWeight1SettingLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_1_SETTING_LB
textButtonLabelCfgTopDonVolLimWeight1SettingKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_1_SETTING_KG
textButtonLabelCfgTopDonVolLimWeight2SettingLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_2_SETTING_LB
textButtonLabelCfgTopDonVolLimWeight2SettingKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_2_SETTING_KG
textButtonLabelCfgTopDonVolLimWeight3SettingLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_SETTING_LB
textButtonLabelCfgTopDonVolLimWeight3SettingKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_SETTING_KG
textButtonLabelCfgTopDonVolLimWeightUnitsLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_UNITS_LB
textButtonLabelCfgTopDonVolLimWeightUnitsKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_UNITS_KG
textAlarmBodyNoGraphicApsSensorFailure,DCL_TEXT_APS_SENSOR_FAILURE
textStatAlarmApsSensorFailure,DCL_TEXT_APS_SENSOR_FAILURE_STAT
textAlarmBodyNoGraphicApsDecoupling,DCL_TEXT_APS_DECOUPLING_ALARM
textStatAlarmApsDecoupling,DCL_TEXT_APS_DECOUPLING_ALARM_STAT
textAlarmBodyNoGraphicAcPrimeInletOcclusion,DCL_TEXT_AC_PRIME_INLET_ALARM
textStatAlarmPrimeInletOcclusion,DCL_TEXT_AC_PRIME_INLET_ALARM_STAT
textStatRecoveryProcedure,DCL_TEXT_RECOVERY_PROCEDURE_STAT
textStatLrsPurge,DCL_TEXT_LRS_PURGE_STAT
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_RUN_SUMMARY_BTN
textDataLabelRs1AvgInletFlow,DCL_TEXT_RS1LAB_AVERAGE_INLET_FLOW
textEmptyFormatRs1DatAvgInletFlow,DCL_TEXT_EMPTY
textButtonLongResetMachine,DCL_TEXT_RS2_RESET_MACHINE_BTN
textBlank,DCL_TEXT_BLANK
textEmptyFormatAlarmNameLiteral,DCL_TEXT_BLANK
textEmptyFormatScreenNameLiteral,DCL_TEXT_BLANK
textStatAuthEvents,DCL_TEXT_STAT_AUTHORIZE_EVENTS
textStatMissingBadgeBoop,DCL_TEXT_STAT_MISSING_BADGE_BOOP
textStatNoItemSelected,DCL_TEXT_STAT_NO_ITEM_SELECTED
textStatIdVerified,DCL_TEXT_STAT_ID_VERIFIED
textStatIdNotVerified,DCL_TEXT_STAT_ID_NOT_VERIFIED
textButtonCfrClear,DCL_TEXT_CFR_CLEAR_BTN
textStatWaitingForVista,DCL_TEXT_STAT_WAITING_FOR_VISTA
textStatEnterPin,DCL_TEXT_STAT_ENTER_PIN
textMiscCfrActionNewProcedureSelected,DCL_TEXT_CFR_NEW_PROCEDURE_SELECT
textButtonCfgPrioExtraPltX10,DCL_TEXT_UNITS_10_to_11th
textButtonCfgPrioExtraPltExponent,DCL_TEXT_UNITS_11TH_POWER
textEmptyFormatPlasListboxVolInit,DCL_TEXT_EMPTY
textButtonCfgPrioExtraPlasUnits,DCL_TEXT_UNITS_ML
textEmptyFormatRbcListboxDoseInit,DCL_TEXT_EMPTY
textButtonCfgPrioExtraDoseUnits,DCL_TEXT_UNITS_ML
textAlarmBodyWithGraphicPressurizeInletFailure01,DCL_TEXT_FAILURE_TO_PRESSURIZE_INLET_01
textAlarmBodyWithGraphicPressurizeInletFailure00,DCL_TEXT_FAILURE_TO_PRESSURIZE_INLET
textAlarmBodyWithGraphicBagEvac,DCL_TEXT_BAG_EVACUATION_ALERT
textAlarmBodyWithGraphicPressurizeInletFailure01Ais,DCL_TEXT_FAILURE_TO_PRESSURIZE_INLET_01_AIS
textAlarmBodyWithGraphicDrbcSplit,DCL_TEXT_DRBC_SPLIT_ALERT
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_CENTRIFUGE_PRESSURE_TOO_HIGH
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_RESERVOIR_RETURN_ALERT
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_RESERVOIR_DRAW_ALERT
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_DRAW_CYCLE_TOO_SHORT_ALERT
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_RETURN_CYCLE_TOO_SHORT
textStatAlarmDonorAir,DCL_TEXT_DONOR_AIR_ALARM_STAT
textProdVerifLeukMsgPlasLeukoreduced,DCL_TEXT_PLASMA_PRODUCT_ALERT
textProdVerifLeukMsgPltLeukoreduced,DCL_TEXT_LRS_PRODUCT_ALERT
textStatAlarmAcPumpHallTooBig,DCL_TEXT_AC_PUMP_HALL_TOO_BIG_STAT
textStatAlarmAcPumpHallTooSmall,DCL_TEXT_AC_PUMP_HALL_TOO_SMALL_STAT
textStatAlarmInletHallHigh,DCL_TEXT_INLET_PUMP_HALL_TOO_BIG_STAT
textStatAlarmInletHallLow,DCL_TEXT_INLET_PUMP_HALL_TOO_SMALL_STAT
textStatAlarmPltHallHigh,DCL_TEXT_PLATELET_PUMP_HALL_TOO_BIG_STAT
textStatAlarmPltHallLow,DCL_TEXT_PLATELET_PUMP_HALL_TOO_SMALL_STAT
textStatAlarmPlasmaHallHigh,DCL_TEXT_PLASMA_PUMP_HALL_TOO_BIG_STAT
textStatAlarmPlasmaHallLow,DCL_TEXT_PLASMA_PUMP_HALL_TOO_SMALL_STAT
textStatAlarmReturnHallHigh,DCL_TEXT_RETURN_PUMP_HALL_TOO_BIG_STAT
textStatAlarmReturnHallLow,DCL_TEXT_RETURN_PUMP_HALL_TOO_SMALL_STAT
textAlarmBodyWithGraphicCassetteFailure00,DCL_TEXT_CASSETTE_FAILURE
textEmptyFormatRs2DatPasVol,DCL_TEXT_EMPTY
textDataUnitsRs2PasVol,DCL_TEXT_UNITS_ML
textMiscInstructionAasRemoveTubingSet,DCL_TEXT_REMOVE_TUBINGSET
textMiscSplashCopyright,DCL_TEXT_PWRUP_COPYRIGHT
textListboxItemCfgTimeFmt24,DCL_TEXT_CFG_TIME_FORMAT_24
textListboxItemCfgTimeFmt12,DCL_TEXT_CFG_TIME_FORMAT_12
textMiscInstructionDispCloseClamps,DCL_TEXT_DISP_CLOSE_CLAMP
textCfgColLabelCfgPltFinalConc,DCL_TEXT_CFG_CONC
textMiscInstructionDonConnCloseConnect,DCL_TEXT_DONCONN_CONNECT
textDataUnitsRs1X1000,DCL_TEXT_UNITS_X1000PUL
textDataUnitsRs1SalineUsed,DCL_TEXT_UNITS_ML
textButtonLabelCfgTopRepFluidTotCollThreshold,DCL_TEXT_TOTAL_COLL_THRESHHOLD
textDataUnitsRs1AcUsed,DCL_TEXT_UNITS_ML
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_UNITS_ML
textDataUnitsRs1AcToDonor,DCL_TEXT_UNITS_ML
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_UNITS_ML
textDataUnitsRs1VolMl,DCL_TEXT_UNITS_ML
textDataUnitsRs2PltVol,DCL_TEXT_UNITS_ML
textDataUnitsRs2PltAc,DCL_TEXT_UNITS_ML
textDataUnitsRs2PlasVol,DCL_TEXT_UNITS_ML
textDataUnitsRs2PlasAc,DCL_TEXT_UNITS_ML
textDataUnitsRs2RbcVol,DCL_TEXT_UNITS_ML
textDataUnitsRs2RbcAc,DCL_TEXT_UNITS_ML
textMiscUnitsDonorVitalsTbv,DCL_TEXT_UNITS_SPACE_ML
textMiscInitDonorVitalsTbv,DCL_TEXT_UNITS_ZERO_ML
textDataUnitsRunProcEstPlas,DCL_TEXT_UNITS_SPACE_ML
textDataUnitsRunProcEstRbc,DCL_TEXT_UNITS_SPACE_ML
textDataUnitsRunProcCurrentPlas,DCL_TEXT_UNITS_SPACE_ML
textDataUnitsRunProcCurrentRbc,DCL_TEXT_UNITS_SPACE_ML
textDataInitRunProcEstPlas,DCL_TEXT_UNITS_ZERO_ML
textDataInitRunProcEstRbc,DCL_TEXT_UNITS_ZERO_ML
textDataInitRunProcCurrentPlas,DCL_TEXT_UNITS_ZERO_ML
textDataInitRunProcCurrentRbc,DCL_TEXT_UNITS_ZERO_ML
textCfgColLabelCfgRbcVol,DCL_TEXT_CFG_RBC_RBC_VOLUME
textCfgColLabelCfgPltVol,DCL_TEXT_CFG_PLATE_VOL
textAlarmBodyNoGraphicMaintainDonorAccess,DCL_TEXT_MAINTAIN_DONOR_ACCESS_ALERT
textDataInitDonDlTbv,DCL_TEXT_UNITS_ZERO_ML
textDataUnitsDonDlTbv,DCL_TEXT_UNITS_SPACE_ML
textButtonLabelCfgTopDonVolLimMlPerKg,DCL_TEXT_CFG_DONOR_ML_PER_KG
textButtonLabelCfgLeftPlsVol1,DCL_TEXT_CFG_PLS_VOLUME_1
textButtonLabelCfgLeftPlsVol2,DCL_TEXT_CFG_PLS_VOLUME_2
textButtonLabelCfgLeftPlsVol3,DCL_TEXT_CFG_PLS_VOLUME_3
textButtonLabelCfgLeftPlsVol4,DCL_TEXT_CFG_PLS_VOLUME_4
textButtonLabelCfgLeftPlsVol5,DCL_TEXT_CFG_PLS_VOLUME_5
textButtonLabelCfgLeftPlsVol6,DCL_TEXT_CFG_PLS_VOLUME_6
textButtonLabelCfgLeftPlsAmapMin,DCL_TEXT_CFG_PLS_AMAP_MIN
textButtonLabelCfgLeftPlsAmapMax,DCL_TEXT_CFG_PLS_AMAP_MAX
textButtonLabelCfgTopDonVolLimLessThanVol,DCL_TEXT_CFG_DONOR_LESS_THAN_VOL
textButtonLabelCfgTopDonVolLimGreaterThanVol,DCL_TEXT_CFG_DONOR_GREATER_THAN_VOL
textButtonLabelCfgTopDonVolLimWeight1LessThanVol,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_1_LESS_THAN_VOL
textButtonLabelCfgTopDonVolLimWeight1LessThanVolLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_1_LESS_THAN_VOL_LB
textButtonLabelCfgTopDonVolLimWeight1LessThanVolKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_1_LESS_THAN_VOL_KG
textButtonLabelCfgTopDonVolLimWeight2LessThanVol,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_2_LESS_THAN_VOL
textButtonLabelCfgTopDonVolLimWeight2LessThanVolLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_2_LESS_THAN_VOL_LB
textButtonLabelCfgTopDonVolLimWeight2LessThanVolKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_2_LESS_THAN_VOL_KG
TEXT_CFG_DONOR_VOL_WEIGHT_3_LESS_THAN_VOL,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_LESS_THAN_VOL
textButtonLabelCfgTopDonVolLimWeight3LessThanVolLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_LESS_THAN_VOL_LB
textButtonLabelCfgTopDonVolLimWeight3LessThanVolKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_LESS_THAN_VOL_KG
TEXT_CFG_DONOR_VOL_WEIGHT_3_GREATER_THAN_VOL,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_GREATER_THAN_VOL
textButtonLabelCfgTopDonVolLimWeight3GreaterThanVolLb,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_GREATER_THAN_VOL_LB
textButtonLabelCfgTopDonVolLimWeight3GreaterThanVolKg,DCL_TEXT_CFG_DONOR_VOL_WEIGHT_3_GREATER_THAN_VOL_KG
textDataUnitsRs1AvgInletFlow,DCL_TEXT_RS1UNIT_AVERAGE_INLET_FLOW
textDataLabelRs2PltVol,DCL_TEXT_RS2LAB_TOTAL_PRODUCT_VOLUME
textDataLabelRs2PlasVol,DCL_TEXT_RS2LAB_TOTAL_PRODUCT_VOLUME
textDataLabelRs2RbcVol,DCL_TEXT_RS2LAB_TOTAL_PRODUCT_VOLUME
textCfgColLabelCfgPltYield,DCL_TEXT_CFG_PLATE_YIELD
textDataUnitsPredPltVol,DCL_TEXT_UNITS_SPACE_ML
textDataUnitsPredPlasVol,DCL_TEXT_UNITS_SPACE_ML
textDataUnitsPredRbc,DCL_TEXT_UNITS_SPACE_ML
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_UNITS_ZERO_ML
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_UNITS_ZERO_ML
textAlarmBodyWithGraphicPressurizeInletFailure04,DCL_TEXT_FAILURE_TO_PRESSURIZE_INLET_04
textAlarmBodyWithGraphicAccessPumpsSlowed,DCL_TEXT_ACCESS_PRESSURE_PUMPS_SLOWED
textAlarmBodyWithGraphicSalineBolus,DCL_TEXT_RBC_REP_FLUID_BOLUS_PROMPT
textAlarmBodyWithGraphicSaline,DCL_TEXT_RBC_REP_FLUID_PROCEDURE_PROMPT
textAlarmBodyWithGraphicCassetteMovementFailure,DCL_TEXT_FAILURE_TO_MOVE_CASSETTE
textAlarmBodyWithGraphicPlasmaValveFailure,DCL_TEXT_PLASMA_VALVE_FAILURE
textAlarmBodyWithGraphic1MinPause,DCL_TEXT_ONE_MINUTE_PAUSE_ALERT
textAlarmBodyWithGraphicStopButtonAlert,DCL_TEXT_STOP_BUTTON_ALERT
textAlarmBodyNoGraphicMotorHwFailure,DCL_TEXT_MOTOR_HARDWARE_FAILURE
textAlarmBodyWithGraphicRbcValve,DCL_TEXT_RBC_VALVE_FAILURE
textAlarmBodyWithGraphicDoorLock,DCL_TEXT_DOOR_LOCK_ALERT
textAlarmBodyWithGraphicDisconnectTestFail00,DCL_TEXT_DISCONNECT_TEST_FAILURE
textAlarmBodyWithGraphicDisconnectTestFailAas,DCL_TEXT_DISCONNECT_TEST_MSS_FAILURE
textAlarmBodyWithGraphicDisconnectTest00,DCL_TEXT_DISCONNECT_TEST_ALERT
textAlarmBodyWithGraphicDisconnectTestAas,DCL_TEXT_DISCONNECT_TEST_MSS_ALERT
textAlarmBodyNoGraphicValveHwFailure,DCL_TEXT_VALVE_HARDWARE_FAILURE
textAlarmBodyNoGraphicLeakTestFailure,DCL_TEXT_LEAK_TEST_FAILURE
textAlarmBodyNoGraphicProcedureModified,DCL_TEXT_PROCEDURE_MODIFIED
textAlarmBodyNoGraphicPowerTestFailure,DCL_TEXT_POWER_TEST_FAILURE
textAlarmBodyWithGraphic10MinPause,DCL_TEXT_TEN_MINUTE_PAUSE_ALERT
textAlarmBodyWithGraphicCollectValveFailure,DCL_TEXT_COLLECT_VALVE_FAILURE
textAlarmBodyWithGraphicValveTestFailure,DCL_TEXT_VALVE_TEST_FAILURE
textAlarmBodyWithGraphicAcOcclusion,DCL_TEXT_AC_OCCLUSION_DETECTED
textAlarmBodyWithGraphicDoorOpen,DCL_TEXT_DOOR_OPEN_ALERT
textAlarmBodyWithGraphicDoorLatch,DCL_TEXT_DOOR_LATCH_FAILURE
textAlarmBodyNoGraphicPumpRpmCommand,DCL_TEXT_PUMP_RPM_COMMAND_FAILURE
textAlarmBodyNoGraphicPumpOverspeedCommand,DCL_TEXT_PUMP_OVERSPEED_COMMAND_FAILURE
textAlarmBodyWithGraphicValveMovementFailure,DCL_TEXT_FAILURE_TO_MOVE_VALVE
textAlarmBodyWithGraphicFailureToRelievePressure,DCL_TEXT_FAILURE_TO_RELIEVE_PRESSURE
textAlarmBodyWithGraphicPauseButton,DCL_TEXT_PAUSE_BUTTON_ALERT
textAlarmBodyNoGraphicApsHigh04,DCL_TEXT_ACCESS_PRESSURE_TOO_HIGH_04
textAlarmBodyNoGraphicApsLow05,DCL_TEXT_ACCESS_PRESSURE_TOO_LOW_05
textAlarmBodyWithGraphicDrawCycleShort02,DCL_TEXT_DRAW_CYCLE_TOO_SHORT_ALERT_02
textAlarmBodyWithGraphicResDrawAlert01,DCL_TEXT_RESERVOIR_DRAW_ALERT_01
textAlarmBodyNoGraphicFirstCycleLate,DCL_TEXT_FIRST_CYCLE_SEEN_TO_LATE_ALERT
textAlarmBodyWithGraphicResDrawAlertRbcPl01,DCL_TEXT_RESERVOIR_DRAW_ALERT_RBC_PL_01
textAlarmBodyWithGraphicCpsHigh01,DCL_TEXT_CENTRIFUGE_PRESSURE_TOO_HIGH_01
textAlarmBodyWithGraphicCpsHigh03,DCL_TEXT_CENTRIFUGE_PRESSURE_TOO_HIGH_03
textAlarmBodyWithGraphicPressurizeInletFailure00Ais,DCL_TEXT_FAILURE_TO_PRESSURIZE_INLET_AIS
textAlarmBodyWithGraphicLeakDetected,DCL_TEXT_LEAK_DETECTED
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_ABORT_CANCEL_MSG
textMiscPredRbcLabel,DCL_TEXT_PRED_RBCS_LABEL
textMiscRunProcProductLabelRbc,DCL_TEXT_RUN_RBCS_LABEL
textAlarmBodyNoGraphicInletHallLow,DCL_TEXT_INLET_PUMP_HALL_TOO_SMALL
textAlarmBodyNoGraphicInletHallHigh,DCL_TEXT_INLET_PUMP_HALL_TOO_BIG
textAlarmBodyNoGraphicReturnHallLow,DCL_TEXT_RETURN_PUMP_HALL_TOO_SMALL
textAlarmBodyNoGraphicAcHallLow,DCL_TEXT_AC_PUMP_HALL_TOO_SMALL
textAlarmBodyNoGraphicAcHallHigh,DCL_TEXT_AC_PUMP_HALL_TOO_BIG
textAlarmBodyNoGraphicPlasmaHallLow,DCL_TEXT_PLASMA_PUMP_HALL_TOO_SMALL
textAlarmBodyNoGraphicPlasmaHallHigh,DCL_TEXT_PLASMA_PUMP_HALL_TOO_BIG
textAlarmBodyNoGraphicPltHallLow,DCL_TEXT_PLATELET_PUMP_HALL_TOO_SMALL
textStatAlarmBagEvac,DCL_TEXT_BAG_EVACUATION_ALERT_STATUS_LINE
textStatEvac,DCL_TEXT_EVACUATING_STATUS_LINE
textEmptyFormatSetListboxInit,DCL_TEXT_EMPTY
textListboxItemCancel,DCL_TEXT_RBC_REP_FLUID_CANCEL
textButtonConfirmBoxCancel,DCL_TEXT_RBC_REP_FLUID_CANCEL
textButtonConfirmBoxConfirm,DCL_TEXT_CONFIRM
textStatSetIdChosenProcBad,DCL_TEXT_SET_ID_CHOSEN_PROC_BAD
textButtonCfgLongMachRemoveCassette,DCL_TEXT_CFG_MACH_REMOVE_CASSETTE
textListboxItemRemoveAll,DCL_TEXT_CFG_MACH_REMOVE_ALL
textConfirmBodyCfgMachRefDeleteOne,DCL_TEXT_CFG_MACH_CONFIRM_DELETE_ONE
textConfirmBodyCfgMachRefDeleteAll,DCL_TEXT_CFG_MACH_CONFIRM_DELETE_ALL
textMiscCfgMachBarcode,DCL_TEXT_CFG_MACH_BARCODE
*** NO EQUIVALENT IN 5.R ***,The automated additive solution process was aborted.
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_EMPTY
*** NO EQUIVALENT IN 5.R ***,mL of platelet additive solution must be delivered offline.
*** NO EQUIVALENT IN 5.R ***,DCL_TEXT_REFER_2_OPS
textStatPasAborted,automated additive solutions aborted
textEmptyFormatSetIdRef,DCL_TEXT_EMPTY
textButtonAlarmUnloadSet,DCL_TEXT_SET_ID_LOAD_NEW_SET_BTN
textAlarmBodyNoGraphicRefMismatch,DCL_TEXT_REF_NUM_NOT_MATCH_STAMP
textStatAlarmRefStampMismatch,DCL_TEXT_REF_NUM_NOT_MATCH_STAMP_STAT
textProdVerifLeukMsgPltNotLeukoreduced,DCL_TEXT_PLT_DONT_LABEL
textProdVerifLeukMsgPlasNotLeukoreduced,DCL_TEXT_PLASMA_DONT_LABEL
textStatMaxEntriesExceeded,DCL_TEXT_MAX_ENTRIES_EXCEEDED
textButtonBarcodeAc,*** NO EQUIVALENT IN 5.2 ***
textButtonBarcodeNacl,*** NO EQUIVALENT IN 5.2 ***
textMiscSalineConnBagLabel,*** NO EQUIVALENT IN 5.2 ***
textStatReducedDrawInProgress,*** NO EQUIVALENT IN 5.2 ***
textMiscPowerdownMsg,*** NO EQUIVALENT IN 5.2 ***
textMiscPowerdownWatchdogFailure,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPasOffline,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatOfflinePasData,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPasOffline,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRasOffline,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRas1Offline,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatOfflineRas1Data,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRas1Offline,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRas2Offline,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatOfflineRas2Data,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRas2Offline,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsDrbcAbove,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsDrbcBelow,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsDrbcAbovePas,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsSrbcAbovePas,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsSrbcAbove,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsSrbcBelow,*** NO EQUIVALENT IN 5.2 ***
textMiscOfflineInstructionsNoSealInstructions,*** NO EQUIVALENT IN 5.2 ***
textDataLabelAasRunsumm,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatButtonCfgLang,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatButtonCfgPltEmpty,*** NO EQUIVALENT IN 5.2 ***
textConfirmBodyRestart,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonFinalConcNotAchieved,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonAasPrimeError,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonChannelClampError,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftAutoProcRasBagVol,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftAutoProcRasToggle,*** NO EQUIVALENT IN 5.2 ***
textMiscPanelLabelRasConnect1,*** NO EQUIVALENT IN 5.2 ***
textMiscPanelLabelRasConnect2,*** NO EQUIVALENT IN 5.2 ***
textMiscPanelLabelRasConnectDrbc1,*** NO EQUIVALENT IN 5.2 ***
textMiscPanelLabelRasConnectDrbc2,*** NO EQUIVALENT IN 5.2 ***
textMiscPanelLabelRasConnectDrbc2OneBag,*** NO EQUIVALENT IN 5.2 ***
textStatConnectRas,*** NO EQUIVALENT IN 5.2 ***
textMiscConnectRasOnly,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgAutoProcPasLabel,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgAutoProcRasLabel,*** NO EQUIVALENT IN 5.2 ***
textCfgColLabelCfgRbcRas,*** NO EQUIVALENT IN 5.2 ***
textMiscClampCrossover,*** NO EQUIVALENT IN 5.2 ***
textMiscLoadPtf,*** NO EQUIVALENT IN 5.2 ***
textMiscFlossPtfLines,*** NO EQUIVALENT IN 5.2 ***
textMiscClosePtfLines,*** NO EQUIVALENT IN 5.2 ***
textMiscClosePtfLineSrbc,*** NO EQUIVALENT IN 5.2 ***
textMiscPrepNonPtfDrbcBags,*** NO EQUIVALENT IN 5.2 ***
textMiscLoadOnePtfIntoBracket,*** NO EQUIVALENT IN 5.2 ***
textMiscFlossOnePtfLine,*** NO EQUIVALENT IN 5.2 ***
textMiscCloseOnePtfLine,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicFailureToPressurizeInlet06,*** NO EQUIVALENT IN 5.2 ***
textMiscPasProgress,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2RasVol,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Ras2Vol,*** NO EQUIVALENT IN 5.2 ***
textMiscConnectAcOnly,*** NO EQUIVALENT IN 5.2 ***
textMiscConnectSalineOnly,*** NO EQUIVALENT IN 5.2 ***
textStatLoadSetSrbcRas,*** NO EQUIVALENT IN 5.2 ***
textStatLoadSetDrbcRas,*** NO EQUIVALENT IN 5.2 ***
textStatLoadSetPasRas,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonHeaderRbcWbcs,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonCpsHigh,*** NO EQUIVALENT IN 5.2 ***
textProdVerifReasonApsHigh,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbcLeukoreduced,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbc1Leukoreduced,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbc2Leukoreduced,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbcNotLeukoreduced,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbc1NotLeukoreduced,*** NO EQUIVALENT IN 5.2 ***
textProdVerifLeukMsgRbc2NotLeukoreduced,*** NO EQUIVALENT IN 5.2 ***
textButtonFlagRbcWbcs,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftProcAirRemoval,*** NO EQUIVALENT IN 5.2 ***
